tick	chip_0	chip_1	chip_2	chip_3	chip_4	chip_5	chip_6	chip_7	chip_8	chip_9	chip_10	chip_11	chip_12	chip_13	chip_14
1638	64	64	64	64	64	1	0	1	1	18	1	0	0	0	0
1639	64	64	64	64	64	1	1	0	1	18	0	0	0	1	0
1640	64	64	64	64	64	0	1	1	0	18	0	0	1	0	0
1641	64	64	64	64	64	0	1	1	2	17	0	2	1	0	0
1642	64	64	64	64	64	0	0	1	2	17	1	2	0	0	0
1643	64	64	64	64	64	1	0	0	2	17	1	1	0	1	0
1644	64	64	64	64	64	1	1	0	1	17	1	0	1	0	0
1645	64	64	64	64	64	1	1	1	0	17	0	1	0	0	0
1646	64	64	64	64	64	0	1	1	1	17	1	0	0	0	0
1647	64	64	64	64	64	1	0	1	1	17	0	0	0	0	0
1648	64	64	64	64	64	0	1	0	2	17	0	0	0	0	0
1649	64	64	64	64	64	0	0	1	1	17	0	0	0	1	0
1650	64	64	64	64	64	0	0	0	1	17	0	0	1	0	0
1651	64	64	64	64	64	0	0	0	0	17	0	2	0	1	0
1652	64	64	64	64	64	1	0	0	1	16	1	1	1	1	0
1653	64	64	64	64	64	1	1	0	1	16	1	1	1	0	1
1654	64	64	64	64	64	1	1	1	0	16	1	1	0	1	0
1655	64	64	64	64	64	2	1	1	1	15	1	0	1	0	0
1656	64	64	64	64	64	2	1	2	2	16	0	1	1	0	0
1657	64	64	64	64	64	1	1	2	2	16	1	1	0	0	0
1658	64	64	64	64	64	1	1	2	2	16	1	0	0	0	0
1659	64	64	64	64	64	2	2	2	2	16	0	0	0	0	0
1660	64	64	64	64	64	1	2	2	2	16	1	0	1	0	0
1661	64	64	64	64	64	1	2	2	2	16	0	1	0	0	0
1662	64	64	64	64	64	0	2	2	2	16	1	0	0	0	0
1663	64	64	64	64	64	1	1	3	2	16	0	0	0	0	0
1664	64	64	64	64	64	1	1	3	2	16	0	0	0	1	0
1665	64	64	64	64	64	0	1	3	2	16	0	0	1	1	0
1666	64	64	64	64	64	0	0	3	2	16	0	1	1	0	0
1667	64	64	64	64	64	0	0	3	2	16	1	1	0	0	0
1668	64	64	64	64	64	1	0	2	2	16	2	0	0	0	0
1669	64	64	64	64	64	1	1	1	2	16	1	0	0	0	0
1670	64	64	64	64	64	1	1	1	2	16	0	0	0	0	0
1671	64	64	64	64	64	0	1	1	2	16	0	0	0	0	0
1672	64	64	64	64	64	1	0	1	3	17	0	0	0	0	0
1673	64	64	64	64	64	0	1	0	3	17	0	0	0	0	0
1674	64	64	64	64	64	1	0	1	2	17	1	0	0	0	0
1675	64	64	64	64	64	1	2	0	2	17	0	0	0	0	0
1676	64	64	64	64	64	1	3	1	1	17	0	0	0	0	0
1677	64	64	64	64	64	1	3	1	1	17	0	0	0	1	0
1678	64	64	64	64	64	0	3	1	2	18	1	0	1	0	0
1679	64	64	64	64	64	1	2	1	2	18	0	1	0	0	0
1680	64	64	64	64	64	0	2	1	2	18	1	0	0	0	0
1681	64	64	64	64	64	2	1	1	3	18	0	0	0	0	0
1682	64	64	64	64	64	1	1	1	3	18	0	0	0	0	0
1683	64	64	64	64	64	0	1	1	3	18	0	0	0	0	0
1684	64	64	64	64	64	0	0	1	3	18	0	0	1	0	0
1685	64	64	64	64	64	0	1	0	3	18	0	1	0	0	0
1686	64	64	64	64	64	0	0	1	2	18	1	0	0	0	0
1687	64	64	64	64	64	1	0	0	2	18	0	0	0	1	1
1688	64	64	64	64	64	0	1	0	1	18	0	0	1	1	0
1689	64	64	64	64	64	0	0	1	0	18	0	1	2	0	0
1690	64	64	64	64	64	0	0	0	1	18	1	1	1	0	0
1691	64	64	64	64	64	2	0	0	0	19	1	1	0	0	0
1692	64	64	64	64	64	2	1	0	0	18	1	0	1	0	0
1693	64	64	64	64	64	2	1	1	0	17	0	2	0	0	0
1694	64	64	64	64	64	1	1	1	1	16	2	1	0	0	0
1695	64	64	64	64	64	1	2	1	1	16	2	0	0	1	0
1696	64	64	64	64	64	1	2	1	1	16	1	0	1	0	0
1697	64	64	64	64	64	1	2	1	1	16	0	1	1	0	0
1698	64	64	64	64	64	0	3	1	2	16	1	1	0	0	0
1699	64	64	64	64	64	1	2	1	2	16	2	0	0	0	0
1700	64	64	64	64	64	1	2	1	2	16	1	0	0	0	0
1701	64	64	64	64	64	1	2	1	2	16	0	0	1	0	0
1702	64	64	64	64	64	0	2	1	2	16	0	1	0	0	0
1703	64	64	64	64	64	0	1	1	2	16	1	0	0	0	1
1704	64	64	64	64	64	1	0	1	2	16	0	0	0	1	0
1705	64	64	64	64	64	0	2	0	2	16	0	0	1	1	0
1706	64	64	64	64	64	0	1	1	1	16	0	1	1	1	0
1707	64	64	64	64	64	0	0	1	1	16	1	1	1	0	0
1708	64	64	64	64	64	1	0	0	1	16	1	1	1	0	0
1709	64	64	64	64	64	1	2	0	0	16	1	1	0	0	0
1710	64	64	64	64	64	1	3	1	0	15	1	0	0	0	0
1711	64	64	64	64	64	1	3	1	1	14	0	1	0	0	0
1712	64	64	64	64	64	1	3	1	1	14	1	0	0	0	0
1713	64	64	64	64	64	1	3	1	1	14	0	0	0	0	0
1714	64	64	64	64	64	0	4	1	1	14	0	0	0	1	0
1715	64	64	64	64	64	0	3	1	1	14	1	0	1	0	0
1716	64	64	64	64	64	1	2	1	2	14	1	1	0	0	0
1717	64	64	64	64	64	1	2	1	2	14	1	0	0	0	0
1718	64	64	64	64	64	1	2	1	2	14	0	0	0	0	0
1719	64	64	64	64	64	0	2	1	2	14	0	0	0	0	1
1720	64	64	64	64	64	0	1	2	2	14	0	0	0	1	0
1721	64	64	64	64	64	0	0	2	2	14	0	0	1	0	0
1722	64	64	64	64	64	0	1	1	2	14	0	1	1	1	1
1723	64	64	64	64	64	0	0	1	2	14	2	1	1	1	0
1724	64	64	64	64	64	1	0	1	2	14	2	1	2	0	0
1725	64	64	64	64	64	1	1	0	2	14	2	1	1	0	0
1726	64	64	64	64	64	1	1	1	1	14	2	1	0	0	0
1727	64	64	64	64	64	1	1	1	1	14	3	0	0	0	0
1728	64	64	64	64	64	1	2	2	1	14	2	0	1	0	0
1729	64	64	64	64	64	1	2	2	1	14	1	1	0	0	0
1730	64	64	64	64	64	1	2	2	1	14	1	0	0	0	0
1731	64	64	64	64	64	1	2	2	1	14	0	0	0	0	1
1732	64	64	64	64	64	0	2	2	1	14	1	0	0	1	0
1733	64	64	64	64	64	1	1	2	1	14	0	0	2	0	0
1734	64	64	64	64	64	0	1	2	2	14	0	1	1	0	0
1735	64	64	64	64	64	0	0	2	2	14	1	1	0	0	0
1736	64	64	64	64	64	1	0	1	2	14	1	1	0	0	0
1737	64	64	64	64	64	1	1	1	2	14	1	0	0	1	0
1738	64	64	64	64	64	1	1	1	2	14	0	0	1	0	0
1739	64	64	64	64	64	0	1	1	2	14	0	1	0	0	0
1740	64	64	64	64	64	1	0	1	2	14	1	1	0	0	0
1741	64	64	64	64	64	2	2	0	2	14	1	0	1	1	0
1742	64	64	64	64	64	2	2	1	1	15	0	1	1	0	0
1743	64	64	64	64	64	1	2	1	2	15	1	1	0	0	0
1744	64	64	64	64	64	1	3	1	2	15	1	0	0	0	0
1745	64	64	64	64	64	1	3	1	2	15	1	0	1	0	0
1746	64	64	64	64	64	1	3	1	2	15	0	1	0	0	0
1747	64	64	64	64	64	0	3	1	2	15	1	1	0	0	0
1748	64	64	64	64	64	1	2	2	2	15	1	0	0	0	0
1749	64	64	64	64	64	1	3	2	2	15	0	1	1	0	0
1750	64	64	64	64	64	0	3	2	2	15	1	1	0	0	0
1751	64	64	64	64	64	1	2	2	2	15	1	0	0	0	1
1752	64	64	64	64	64	2	2	2	2	15	0	0	0	1	0
1753	64	64	64	64	64	1	2	3	2	15	0	0	1	0	0
1754	64	64	64	64	64	0	2	3	2	15	0	1	0	0	0
1755	64	64	64	64	64	0	1	3	2	15	1	0	1	0	0
1756	64	64	64	64	64	1	0	3	2	16	0	2	0	0	1
1757	64	64	64	64	64	0	1	2	2	16	1	1	0	1	0
1758	64	64	64	64	64	1	0	2	3	16	1	0	1	0	0
1759	64	64	64	64	64	1	1	1	3	16	0	1	0	0	0
1760	64	64	64	64	64	0	1	1	3	16	1	0	0	0	0
1761	64	64	64	64	64	1	0	1	3	16	0	0	0	0	0
1762	64	64	64	64	64	0	1	0	3	16	0	0	0	0	1
1763	64	64	64	64	64	0	0	1	2	16	0	0	0	1	0
1764	64	64	64	64	64	0	0	0	2	16	0	0	1	0	0
1765	64	64	64	64	64	0	1	0	2	16	0	1	0	0	0
1766	64	64	64	64	64	0	0	1	1	16	1	1	0	0	0
1767	64	64	64	64	64	1	0	0	1	16	1	0	0	0	0
1768	64	64	64	64	64	1	2	0	0	16	0	0	0	0	0
1769	64	64	64	64	64	0	2	1	0	15	0	0	0	0	0
1770	64	64	64	64	64	0	1	1	1	14	0	0	0	0	0
1771	64	64	64	64	64	1	0	1	2	14	0	0	1	0	0
1772	64	64	64	64	64	0	1	0	2	14	0	1	0	0	0
1773	64	64	64	64	64	1	0	1	1	14	1	0	0	0	0
1774	64	64	64	64	64	1	2	0	1	15	0	1	0	0	1
1775	64	64	64	64	64	0	2	1	0	15	1	1	0	1	0
1776	64	64	64	64	64	1	1	1	1	14	1	0	1	0	0
1777	64	64	64	64	64	1	1	1	1	14	0	1	1	0	0
1778	64	64	64	64	64	0	1	1	1	14	1	1	0	0	0
1779	64	64	64	64	64	1	0	1	1	14	2	0	0	0	0
1780	64	64	64	64	64	1	1	0	1	15	1	0	0	1	0
1781	64	64	64	64	64	1	1	1	0	15	0	1	1	0	0
1782	64	64	64	64	64	0	2	1	2	14	1	1	0	0	0
1783	64	64	64	64	64	1	1	1	2	14	1	0	0	0	0
1784	64	64	64	64	64	1	1	1	2	15	0	0	0	0	0
1785	64	64	64	64	64	0	1	1	2	15	0	0	0	0	0
1786	64	64	64	64	64	0	0	1	2	15	0	0	0	0	0
1787	64	64	64	64	64	0	0	0	2	15	0	0	0	0	0
1788	64	64	64	64	64	0	0	0	1	15	0	0	0	0	0
1789	64	64	64	64	64	1	0	1	0	15	0	0	1	0	0
1790	64	64	64	64	64	0	2	0	2	14	0	1	0	0	0
1791	64	64	64	64	64	0	1	1	1	14	1	0	0	0	0
1792	64	64	64	64	64	1	0	1	1	14	0	0	0	0	1
1793	64	64	64	64	64	0	1	0	1	14	0	0	0	1	0
1794	64	64	64	64	64	0	0	2	0	14	0	0	1	0	0
1795	64	64	64	64	64	0	1	1	1	13	0	1	0	0	1
1796	64	64	64	64	64	0	0	1	1	13	1	0	0	1	0
1797	64	64	64	64	64	1	0	0	1	13	0	0	1	0	0
1798	64	64	64	64	64	1	1	0	0	13	0	1	0	0	0
1799	64	64	64	64	64	0	1	1	0	12	2	0	0	0	0
1800	64	64	64	64	64	1	0	1	1	11	1	0	0	0	0
1801	64	64	64	64	64	2	1	0	2	11	0	0	0	0	0
1802	64	64	64	64	64	1	1	1	1	11	1	0	1	0	0
1803	64	64	64	64	64	1	1	1	1	11	1	2	0	0	0
1804	64	64	64	64	64	2	1	1	1	11	1	1	0	0	0
1805	64	64	64	64	64	2	2	1	1	11	1	0	0	0	0
1806	64	64	64	64	64	2	2	1	1	11	0	0	0	0	0
1807	64	64	64	64	64	1	2	1	1	11	0	0	0	0	0
1808	64	64	64	64	64	0	2	1	1	11	0	0	0	0	0
1809	64	64	64	64	64	0	1	2	1	11	0	0	1	0	0
1810	64	64	64	64	64	0	1	2	1	11	0	1	0	0	0
1811	64	64	64	64	64	0	0	2	2	12	1	0	0	0	0
1812	64	64	64	64	64	1	0	1	2	12	0	0	0	0	1
1813	64	64	64	64	64	0	1	0	2	12	1	0	0	1	0
1814	64	64	64	64	64	1	0	1	1	12	0	0	1	0	1
1815	64	64	64	64	64	0	1	0	1	12	0	1	0	1	0
1816	64	64	64	64	64	0	0	2	0	12	1	0	1	0	0
1817	64	64	64	64	64	1	0	1	1	11	0	1	0	0	0
1818	64	64	64	64	64	0	1	0	2	11	1	0	0	0	0
1819	64	64	64	64	64	2	0	1	1	11	1	0	0	0	0
1820	64	64	64	64	64	2	1	0	2	11	0	0	0	0	0
1821	64	64	64	64	64	1	1	1	1	11	0	0	0	0	0
1822	64	64	64	64	64	0	1	1	1	11	0	0	0	0	0
1823	64	64	64	64	64	0	0	1	1	12	0	0	0	0	0
1824	64	64	64	64	64	0	0	0	1	13	0	0	0	0	0
1825	64	64	64	64	64	0	0	1	0	13	0	1	0	0	1
1826	64	64	64	64	64	0	1	1	1	12	1	0	0	2	0
1827	64	64	64	64	64	1	0	1	1	12	0	1	1	1	0
1828	64	64	64	64	64	0	1	0	2	12	1	2	1	0	0
1829	64	64	64	64	64	1	0	1	1	12	1	2	0	0	0
1830	64	64	64	64	64	1	1	1	1	12	1	1	0	0	0
1831	64	64	64	64	64	1	1	1	2	12	1	0	0	0	0
1832	64	64	64	64	64	1	1	1	2	12	0	0	0	0	0
1833	64	64	64	64	64	0	1	2	2	12	0	0	0	1	0
1834	64	64	64	64	64	0	0	2	3	12	0	0	1	0	0
1835	64	64	64	64	64	0	0	1	3	13	0	1	0	0	0
1836	64	64	64	64	64	0	0	0	3	13	2	0	0	0	0
1837	64	64	64	64	64	1	0	0	2	13	1	1	0	0	0
1838	64	64	64	64	64	1	1	0	1	13	1	0	0	1	0
1839	64	64	64	64	64	1	1	1	1	13	0	0	1	0	0
1840	64	64	64	64	64	0	1	1	1	13	0	1	0	0	0
1841	64	64	64	64	64	0	0	1	1	13	1	0	0	0	0
1842	64	64	64	64	64	1	0	0	1	13	0	0	1	1	0
1843	64	64	64	64	64	0	1	1	0	13	1	2	1	0	0
1844	64	64	64	64	64	1	0	1	1	12	1	2	0	0	0
1845	64	64	64	64	64	1	1	0	2	12	2	1	1	0	0
1846	64	64	64	64	64	1	1	1	1	12	2	1	0	1	0
1847	64	64	64	64	64	1	1	1	1	12	2	0	2	0	0
1848	64	64	64	64	64	1	2	1	1	12	1	1	1	0	0
1849	64	64	64	64	64	1	2	1	1	12	1	1	0	0	0
1850	64	64	64	64	64	1	3	1	1	12	1	0	0	0	0
1851	64	64	64	64	64	1	3	1	1	12	0	0	0	0	0
1852	64	64	64	64	64	1	3	1	1	12	0	0	1	0	0
1853	64	64	64	64	64	0	3	1	1	12	0	1	0	0	0
1854	64	64	64	64	64	0	2	1	1	12	1	0	0	0	0
1855	64	64	64	64	64	2	1	1	1	12	1	0	0	0	0
1856	64	64	64	64	64	2	1	1	1	12	0	1	1	0	1
1857	64	64	64	64	64	1	1	1	1	12	1	1	0	2	0
1858	64	64	64	64	64	1	1	1	1	13	1	1	1	2	1
1859	64	64	64	64	64	1	1	1	1	13	1	1	1	3	0
1860	64	64	64	64	64	1	1	1	1	13	1	1	1	2	0
1861	64	64	64	64	64	2	1	1	1	13	2	1	1	2	0
1862	64	64	64	64	64	2	1	1	1	13	2	1	1	1	0
1863	64	64	64	64	64	2	1	1	1	14	2	1	1	1	0
1864	64	64	64	64	64	2	1	1	1	14	2	1	1	0	0
1865	64	64	64	64	64	2	1	1	1	14	2	1	0	1	0
1866	64	64	64	64	64	2	1	1	2	14	2	0	1	0	0
1867	64	64	64	64	64	2	1	1	2	14	1	1	0	0	0
1868	64	64	64	64	64	2	1	1	2	14	1	0	0	0	0
1869	64	64	64	64	64	2	1	1	2	14	0	0	0	0	0
1870	64	64	64	64	64	2	1	1	2	14	0	0	0	0	0
1871	64	64	64	64	64	1	1	1	2	14	0	0	0	0	0
1872	64	64	64	64	64	0	1	1	3	14	0	1	0	1	0
1873	64	64	64	64	64	0	1	1	3	14	1	1	1	0	0
1874	64	64	64	64	64	1	0	1	3	14	1	1	0	0	0
1875	64	64	64	64	64	1	1	0	3	14	1	0	0	0	0
1876	64	64	64	64	64	1	1	1	2	14	0	0	0	0	0
1877	64	64	64	64	64	0	1	2	2	14	0	0	1	0	0
1878	64	64	64	64	64	0	1	2	2	14	0	1	1	0	0
1879	64	64	64	64	64	0	0	2	2	14	1	1	0	0	0
1880	64	64	64	64	64	2	0	1	2	15	2	0	0	0	0
1881	64	64	64	64	64	2	1	0	2	15	1	0	0	0	0
1882	64	64	64	64	64	3	1	1	1	15	0	0	0	0	0
1883	64	64	64	64	64	2	1	1	1	15	0	0	0	0	0
1884	64	64	64	64	64	1	1	1	1	15	0	0	0	0	0
1885	64	64	64	64	64	0	1	1	2	15	0	0	0	0	0
1886	64	64	64	64	64	0	1	1	2	15	0	0	0	0	0
1887	64	64	64	64	64	0	0	1	2	15	1	0	0	0	0
1888	64	64	64	64	64	1	0	0	2	15	0	0	1	0	0
1889	64	64	64	64	64	0	2	0	1	15	0	1	0	0	0
1890	64	64	64	64	64	0	1	1	0	15	1	0	0	0	0
1891	64	64	64	64	64	1	1	1	1	14	0	0	0	0	0
1892	64	64	64	64	64	0	1	1	1	14	1	0	0	0	1
1893	64	64	64	64	64	1	0	1	1	14	0	1	1	1	0
1894	64	64	64	64	64	0	1	0	1	14	1	1	1	0	0
1895	64	64	64	64	64	1	0	1	0	14	2	1	1	0	0
1896	64	64	64	64	64	1	1	0	1	13	2	1	0	0	0
1897	64	64	64	64	64	1	2	1	0	13	2	0	0	1	0
1898	64	64	64	64	64	1	2	1	1	13	1	0	1	0	0
1899	64	64	64	64	64	1	2	1	1	14	0	1	0	0	0
1900	64	64	64	64	64	0	2	1	1	15	1	0	0	1	0
1901	64	64	64	64	64	1	1	1	1	16	0	0	1	1	0
1902	64	64	64	64	64	1	1	1	1	17	0	1	1	0	0
1903	64	64	64	64	64	0	2	1	1	17	1	1	1	0	1
1904	64	64	64	64	64	1	1	1	1	17	2	1	0	2	0
1905	64	64	64	64	64	1	1	1	1	17	2	0	1	2	1
1906	64	64	64	64	64	1	1	1	1	18	1	1	1	2	0
1907	64	64	64	64	64	1	1	1	1	18	1	1	1	1	0
1908	64	64	64	64	64	1	1	1	1	18	1	1	1	1	0
1909	64	64	64	64	64	1	1	1	1	18	1	1	2	0	0
1910	64	64	64	64	64	1	1	1	2	18	1	1	1	0	0
1911	64	64	64	64	64	1	1	2	2	18	2	1	0	0	0
1912	64	64	64	64	64	1	1	2	2	18	3	0	1	0	1
1913	64	64	64	64	64	1	1	2	2	19	2	1	0	1	0
1914	64	64	64	64	64	1	1	3	2	19	2	1	1	0	0
1915	64	64	64	64	64	1	1	3	2	20	2	1	0	0	0
1916	64	64	64	64	64	1	1	3	2	21	2	0	0	0	0
1917	64	64	64	64	64	1	1	3	2	22	1	0	0	1	1
1918	64	64	64	64	64	1	1	3	3	22	0	0	1	1	0
1919	64	64	64	64	64	0	1	3	3	22	0	1	1	0	0
1920	64	64	64	64	64	1	0	3	3	22	1	1	0	1	0
1921	64	64	64	64	64	1	1	2	3	23	1	0	1	0	0
1922	64	64	64	64	64	1	1	2	3	23	0	1	0	0	0
1923	64	64	64	64	64	0	1	2	3	23	1	0	0	0	0
1924	64	64	64	64	64	1	0	2	3	24	0	0	0	1	1
1925	64	64	64	64	64	1	1	1	3	25	0	0	1	1	0
1926	64	64	64	64	64	0	1	1	3	25	0	1	1	0	1
1927	64	64	64	64	64	0	0	1	4	25	1	1	0	1	0
1928	64	64	64	64	64	1	0	0	4	26	1	0	1	0	1
1929	64	64	64	64	64	2	1	0	3	26	1	1	0	1	0
1930	64	64	64	64	64	2	1	1	2	26	1	1	1	0	1
1931	64	64	64	64	64	2	1	1	2	26	1	1	0	1	0
1932	64	64	64	64	64	2	1	1	2	27	1	1	1	0	0
1933	64	64	64	64	64	2	1	1	2	27	1	1	0	0	0
1934	64	64	64	64	64	2	1	1	2	27	1	0	0	0	0
1935	64	64	64	64	64	3	1	1	2	27	0	0	1	0	0
1936	64	64	64	64	64	3	1	1	2	27	0	1	1	0	0
1937	64	64	64	64	64	2	1	1	2	27	1	1	0	0	0
1938	64	64	64	64	64	2	2	1	2	27	1	0	0	0	0
1939	64	64	64	64	64	2	2	1	2	27	0	1	0	1	0
1940	64	64	64	64	64	1	2	1	2	27	1	0	1	1	0
1941	64	64	64	64	64	1	2	1	2	27	0	1	1	0	0
1942	64	64	64	64	64	0	2	1	2	27	1	1	0	0	0
1943	64	64	64	64	64	1	1	1	2	27	1	0	0	0	1
1944	64	64	64	64	64	1	1	1	2	27	0	0	0	2	0
1945	64	64	64	64	64	0	1	1	2	27	1	0	1	2	0
1946	64	64	64	64	64	1	0	1	2	27	0	1	1	1	0
1947	64	64	64	64	64	0	1	1	3	27	1	1	1	0	0
1948	64	64	64	64	64	1	0	1	3	27	2	1	1	0	0
1949	64	64	64	64	64	1	1	0	3	28	2	1	0	0	0
1950	64	64	64	64	64	1	1	1	2	28	2	0	0	0	0
1951	64	64	64	64	64	1	1	1	2	28	1	0	0	0	0
1952	64	64	64	64	64	2	1	1	2	29	0	0	0	0	0
1953	64	64	64	64	64	1	1	1	2	29	0	0	0	0	0
1954	64	64	64	64	64	0	1	1	2	29	0	0	0	0	0
1955	64	64	64	64	64	0	1	1	2	29	1	0	0	1	0
1956	64	64	64	64	64	2	0	1	2	29	1	0	2	0	0
1957	64	64	64	64	64	2	1	0	2	29	0	1	1	0	0
1958	64	64	64	64	64	1	1	1	1	29	1	1	0	0	0
1959	64	64	64	64	64	1	1	1	1	29	1	0	0	0	0
1960	64	64	64	64	64	1	1	1	1	29	0	0	0	0	0
1961	64	64	64	64	64	0	1	1	2	29	0	0	0	0	0
1962	64	64	64	64	64	0	0	1	2	30	1	0	0	0	0
1963	64	64	64	64	64	1	0	0	2	30	0	0	0	0	0
1964	64	64	64	64	64	0	2	0	1	30	0	0	0	0	0
1965	64	64	64	64	64	0	1	1	0	30	0	0	0	0	0
1966	64	64	64	64	64	0	0	1	1	29	0	0	0	0	0
1967	64	64	64	64	64	0	0	0	2	29	0	0	0	1	0
1968	64	64	64	64	64	0	0	0	1	30	0	0	1	0	0
1969	64	64	64	64	64	0	0	0	0	30	0	1	1	0	1
1970	64	64	64	64	64	1	0	0	0	30	1	1	0	2	0
1971	64	64	64	64	64	1	1	0	0	29	1	0	1	1	0
1972	64	64	64	64	64	1	1	1	0	29	0	2	1	0	0
1973	64	64	64	64	64	0	2	1	1	28	1	2	0	1	0
1974	64	64	64	64	64	1	1	1	1	28	1	1	1	0	0
1975	64	64	64	64	64	1	1	1	1	28	1	1	0	0	0
1976	64	64	64	64	64	1	1	1	1	28	1	0	0	0	0
1977	64	64	64	64	64	1	1	1	1	28	0	0	0	0	1
1978	64	64	64	64	64	0	1	1	1	28	0	0	0	2	0
1979	64	64	64	64	64	0	0	1	1	29	0	0	1	1	0
1980	64	64	64	64	64	0	0	0	2	29	0	1	1	0	0
1981	64	64	64	64	64	1	0	0	1	29	1	1	0	0	0
1982	64	64	64	64	64	1	1	0	0	29	1	0	0	0	1
1983	64	64	64	64	64	1	1	1	0	28	1	0	0	1	0
1984	64	64	64	64	64	1	1	1	1	27	0	0	1	0	0
1985	64	64	64	64	64	0	1	1	1	27	0	1	0	0	0
1986	64	64	64	64	64	0	0	1	1	27	1	0	0	1	0
1987	64	64	64	64	64	1	0	0	2	27	0	0	1	0	0
1988	64	64	64	64	64	0	1	0	1	27	0	1	0	0	0
1989	64	64	64	64	64	0	0	1	0	27	1	0	1	0	0
1990	64	64	64	64	64	1	0	0	2	27	0	1	0	0	0
1991	64	64	64	64	64	0	1	0	1	27	1	0	0	0	1
1992	64	64	64	64	64	1	0	1	0	27	0	0	0	1	0
1993	64	64	64	64	64	0	1	0	1	26	0	0	1	1	0
1994	64	64	64	64	64	0	0	1	0	26	0	1	1	0	0
1995	64	64	64	64	64	0	0	0	1	25	1	1	0	0	0
1996	64	64	64	64	64	1	0	0	0	25	1	0	0	0	0
1997	64	64	64	64	64	1	1	0	0	24	0	0	1	0	0
1998	64	64	64	64	64	0	1	2	0	23	0	1	0	0	0
1999	64	64	64	64	64	0	0	2	2	22	1	0	0	0	0
2000	64	64	64	64	64	1	0	1	2	22	0	0	0	0	0
2001	64	64	64	64	64	1	1	0	3	22	0	0	0	0	0
2002	64	64	64	64	64	0	1	2	2	22	0	0	0	1	0
2003	64	64	64	64	64	0	0	2	2	22	0	0	1	0	0
2004	64	64	64	64	64	0	0	1	2	22	0	1	0	1	0
2005	64	64	64	64	64	0	0	0	2	22	1	0	1	0	1
2006	64	64	64	64	64	1	1	0	1	22	0	1	0	1	0
2007	64	64	64	64	64	0	1	1	0	22	1	0	1	0	0
2008	64	64	64	64	64	1	0	1	1	21	0	1	0	0	1
2009	64	64	64	64	64	0	1	0	1	21	1	0	0	1	0
2010	64	64	64	64	64	1	0	2	1	21	0	0	1	1	0
2011	64	64	64	64	64	0	2	2	1	21	0	1	2	1	0
2012	64	64	64	64	64	0	1	3	2	21	1	1	2	0	0
2013	64	64	64	64	64	1	0	3	2	21	1	1	1	0	0
2014	64	64	64	64	64	1	1	2	2	21	1	1	0	0	0
2015	64	64	64	64	64	1	1	3	2	21	2	0	0	0	0
2016	64	64	64	64	64	1	1	4	2	21	1	0	1	0	0
2017	64	64	64	64	64	1	1	4	2	21	0	1	0	0	0
2018	64	64	64	64	64	0	1	4	2	21	2	0	0	0	0
2019	64	64	64	64	64	1	0	4	2	21	1	0	0	0	1
2020	64	64	64	64	64	1	1	3	2	21	0	1	0	1	0
2021	64	64	64	64	64	0	1	3	2	21	1	0	1	1	0
2022	64	64	64	64	64	1	0	3	2	21	0	1	2	1	0
2023	64	64	64	64	64	0	1	2	2	21	1	1	2	0	0
2024	64	64	64	64	64	1	0	2	2	21	1	1	2	0	0
2025	64	64	64	64	64	1	1	2	2	21	1	2	1	0	0
2026	64	64	64	64	64	1	1	3	2	21	1	2	0	1	0
2027	64	64	64	64	64	1	1	3	2	21	1	1	1	0	0
2028	64	64	64	64	64	1	1	3	2	21	1	1	0	0	0
2029	64	64	64	64	64	1	1	4	2	21	1	0	0	0	0
2030	64	64	64	64	64	1	2	4	2	21	0	0	0	1	0
2031	64	64	64	64	64	0	3	5	2	21	0	0	1	1	1
2032	64	64	64	64	64	0	2	5	2	21	0	1	1	1	0
2033	64	64	64	64	64	0	1	5	2	21	1	1	1	0	0
2034	64	64	64	64	64	1	0	5	2	21	1	1	0	0	0
2035	64	64	64	64	64	1	1	4	2	21	1	1	0	0	0
2036	64	64	64	64	64	1	1	4	2	21	1	0	0	0	0
2037	64	64	64	64	64	2	1	4	2	21	0	0	0	0	0
2038	64	64	64	64	64	1	1	4	2	21	0	0	0	1	0
2039	64	64	64	64	64	0	1	4	3	22	0	0	1	0	0
2040	64	64	64	64	64	0	0	4	4	22	0	1	0	0	0
2041	64	64	64	64	64	0	0	3	4	22	1	0	0	0	0
2042	64	64	64	64	64	1	0	2	4	22	0	0	0	0	0
2043	64	64	64	64	64	0	1	1	4	22	0	0	0	0	0
2044	64	64	64	64	64	0	0	2	4	22	0	0	0	1	0
2045	64	64	64	64	64	0	0	1	4	22	0	1	1	0	0
2046	64	64	64	64	64	0	0	0	4	22	1	1	1	0	0
2047	64	64	64	64	64	1	1	0	3	22	1	1	0	0	0
2048	64	64	64	64	64	1	1	1	2	22	1	0	0	0	0
2049	64	64	64	64	64	1	1	1	2	22	0	0	0	0	0
2050	64	64	64	64	64	0	2	1	3	22	0	0	0	0	0
2051	64	64	64	64	64	0	1	1	3	22	0	0	0	0	0
2052	64	64	64	64	64	0	1	1	4	22	0	0	0	0	0
2053	64	64	64	64	64	0	1	1	4	22	0	0	0	1	0
2054	64	64	64	64	64	0	0	1	4	22	0	0	1	1	0
2055	64	64	64	64	64	1	0	0	4	22	0	2	1	0	1
2056	64	64	64	64	64	0	1	0	3	22	1	2	1	1	0
2057	64	64	64	64	64	1	1	1	3	22	1	2	1	1	0
2058	64	64	64	64	64	1	1	1	3	22	1	2	1	1	0
